,drama_title,date,blog_title,writer,contents
65,왜그래 풍상씨 드라마,2019.01.03.,"'왜그래 풍상씨' 유준상X이시영X오지호X전혜빈X이창엽, 요절복통 5남매",까미와 짱이는 사랑...,오는 9일 첫 방송을 앞둔 KBS2 새 수목 드라마 ‘왜그래 풍상씨’(극본 문영남 / 연출 진형욱 / 제작 초록뱀미디어)은 방송을 일주일 앞둔 2일 ‘왜그래 풍상씨 : 커밍순’...
66,왜그래 풍상씨 드라마,2019.01.03.,"'왜그래 풍상씨' 유준상·이시영·오지호·전혜빈·이창엽, 요절복통 5남매 美친케미",까미와 짱이는 사랑...,오는 9일 첫 방송을 앞둔 KBS 2TV 새 수목 드라마 '왜그래 풍상씨'(극본 문영남 / 연출 진형욱 / 제작 초록뱀미디어)은 방송을 일주일 앞둔 2일 '왜그래 풍상씨 : 커밍순'으로...
67,왜그래 풍상씨 드라마,2019.01.01.,"‘왜그래 풍상씨’ 전혜빈, 꽃보다 아름다운 외모로 수상의 기쁨 나눠 “감사해요”",톱스타뉴스 공식 블로그 (T...,"한편, KBS2 드라마 ‘왜 그래 풍상씨’는 동생 바보로 살아온 중년 남자 풍상 씨와 등골 브레이커 동생들의 아드레날린 솟구치는 일상과 사건 사고를 통해 가족의..."
69,왜그래 풍상씨 드라마,2019.01.05.,왜그래풍상씨 전혜빈 와인컬러수트 패션,BIKI.L의 fashion.시...,왜그래 풍상씨가 방송되기전 깨알같은 드라마소개에 나온 전혜빈이 입고 나온 와인컬러의 수트는 온앤온의 제품입니다. 피부톤이 밝은 편이어서 그런지 와인컬러의...
70,왜그래 풍상씨 드라마,2019.01.03.,"'왜그래 풍상씨' 유준상 ""한겨울에도 차가운 강물에 뛰어드는 연기 열정"" 문영남 작가 신작으로 컴백!",까미와 짱이는 사랑...,오는 9일 첫 방송을 앞둔 KBS 2TV 새 수목 드라마 ‘왜그래 풍상씨’(극본 문영남 / 연출 진형욱 / 제작 초록뱀미디어) 측은 3일 강물에 빠져 생사를 헤매는 풍상씨(유준상...
71,왜그래 풍상씨 드라마,2019.01.03.,"""시청률 1등 자신""...'왜그래 풍상씨' 독수리 5형제 코스튬 볼까",까미와 짱이는 사랑...,"2일 방송된 KBS 2TV 수목드라마 '왜그래 풍상씨 : 커밍순'에서는 유준상, 오지호, 전혜빈, 이시영, 이창엽이 드라마를 소개하는 모습이 전파를 탔다. 이날 '왜그래 풍상씨'의..."
72,왜그래 풍상씨 드라마,2019.01.03.,190102 왜그래 풍상씨! : 커밍순 이풍상 役 유준상 움짤,YOU_GIVE_REWARD,첨부파일 190102-왜그래풍상씨-커밍쑨-움짤-1.gif 파일 다운로드 첨부파일 190102-왜그래풍상씨-커밍쑨-움짤-2.gif 파일 다운로드 첨부파일 190102-왜그래풍상씨...
75,왜그래 풍상씨 드라마,2019.01.03.,"180102 KBS2 수목 ""왜 그래 풍상씨 커밍순"" 1회 전혜빈 코트 정보 - 에고이스트(EGOIST)",예디터의 Fashion B...,"180102 KBS2 수목 ""왜 그래 풍상씨 커밍순"" 전혜빈씨가 착용하신 코트 정보입니다. 에고이스트(EGOIST) EJ4WC071 WI"
76,왜그래 풍상씨 드라마,2019.01.01.,"2019, 1월 신작 드라마 라인업",슬 픈 중 독 자,"왜그래 풍상씨 유준상, 이시영 주연 KBS2 수목드라마 /죽어도 좋아 후속 1월 9일... 수목드라마 /남자친구 후속 1월 30일 첫방송 아.. 이게 무슨 조합이야... 왜 이렇게..."
77,왜그래 풍상씨 드라마,2018.12.30.,KBS수목 <왜그래 풍상씨> 티저,취미블로그,
